日期,阶段,部门,具体任务,工时,项目编码,项目名称,labor_efficiency,收益（元）,采购成本（元）,盈利（元）,谈判状态
08/05-08/11,,业务部Tina,结算项目跟进整理洽商及结算进度,6.0,,全国软通,191.66666666666669,,,,
08/05-08/11,,业务部Tina,小维修跟进安排施工等,11.0,,全国软通,104.54545454545456,,,,
08/05-08/11,,业务部Tina,,3.0,,全国软通,383.33333333333337,,,,
08/05-08/11,,业务部Tina,输出成都武侯，成都高薪，沈阳场地消防合同,4.0,,全国软通,287.5,,,,
08/05-08/11,,预算部,维保报价（1.5h）,1.5,,全国软通,183.3333333333333,,,,
08/12-08/18,,业务部Tina,1、平面方案输出（东莞）；2、竣工图纸输出及更新（洛阳、重庆）,2.0,,全国软通,575.0,,,,
08/12-08/18,,业务部Tina,结算项目跟进整理洽商及结算进度、项目进场资料协助处理,26.0,,全国软通,44.230769230769226,,,,
08/12-08/18,,业务部Tina,小维修跟进安排施工等,15.0,,全国软通,76.66666666666667,,,,
08/12-08/18,,业务部Tina,维修改造,10.0,,全国软通,115.0,,,,
08/12-08/18,,业务部Tina,处理项目邮件，签署项目合同及补充协议流程，解决客户、审计相关项目问题及各部门沟通衔接。,38.0,,全国软通,30.26315789473684,,,,
08/12-08/18,,业务部Tina,沟通回款,1.0,,全国软通,1150.0,,,,
08/12-08/18,,预算部,维保报价（13h）,13.0,,全国软通,21.153846153846157,,,,
08/19-08/25,,业务部Tina,维修改造,4.0,,全国软通,287.5,,,,
08/19-08/25,,业务部Tina,,3.0,,全国软通,383.33333333333337,,,,
08/19-08/25,,业务部Tina,沟通协调 南京雨花怡华4层项目洽商图及竣工图 武汉东湖未来科技城3层项目洽商图及竣工图,4.0,,全国软通,287.5,,,,
08/19-08/25,,业务部Tina,输出 西安环普E栋3层项目竣工图，北京海淀3层DOS项目竣工图,5.0,,全国软通,230.0,,,,
08/19-08/25,,业务部Tina,小维修跟进安排施工等,13.0,,全国软通,88.46153846153845,,,,
08/19-08/25,,业务部Tina,结算项目跟进整理洽商及结算进度、项目进场资料协助处理,25.0,,全国软通,46.0,,,,
08/19-08/25,,业务部Tina,处理项目邮件；跟进项目进度梳理流程；签署项目合同；解决客户、审计相关项目问题及各部门沟通衔接。,29.0,,全国软通,39.6551724137931,,,,
08/19-08/25,,业务部Tina,深圳项目、广州项目、西安项目，远程施工把控，远程沟通项目物业及甲方。,50.0,,全国软通,23.0,,,,
08/19-08/25,,预算部,维修报价（4.5h）,4.5,,全国软通,61.11111111111112,,,,
08/26-09/01,,业务部Tina,小维修跟进安排施工等,13.0,,全国软通,88.46153846153845,,,,
08/26-09/01,,业务部Tina,项目手续配合办理等,5.0,,全国软通,230.0,,,,
08/26-09/01,,业务部Tina,深圳项目远程管理，广州项目远程管理，长沙项目远程管理，西安项目现场验收、考察新项目，济南项目现场管理，,50.0,,全国软通,23.0,,,,
08/26-09/01,,业务部Tina,维修改造,4.0,,全国软通,287.5,,,,
08/26-09/01,,业务部Tina,处理项目邮件；跟进项目进度梳理流程；签署项目合同；解决客户、审计相关项目问题及各部门沟通衔接。,39.0,,全国软通,29.48717948717949,,,,
08/26-09/01,,业务部Tina,提交平面方案 苏州虎丘区太湖云谷2栋3层TTR场地局部退租项目,6.0,,全国软通,191.66666666666669,,,,
08/26-09/01,,业务部Tina,协调修改平面方案 广州天河广电科技大厦4层MAG华为DC业务ODC黄场地退租项目,4.0,,全国软通,287.5,,,,
08/26-09/01,,业务部Tina,给家具供应商申请货款,4.0,,全国软通,287.5,,,,
08/26-09/01,,业务部Tina,,6.0,,全国软通,191.66666666666669,,,,
08/26-09/01,,预算部,项目前期平面图纸概算阶段（6h）,6.0,,全国软通,45.83333333333333,,,,
08/26-09/01,,预算部,维修报价（4h）,4.0,,全国软通,68.75,,,,
09/02-09/08,,业务部Tina,1、施工图纸输出（上海）；2、竣工图纸输出（南京、西安）,12.0,,全国软通,95.83333333333334,,,,
09/02-09/08,,业务部Tina,处理项目邮件；跟进项目进度梳理流程；签署项目合同；解决客户、审计相关项目问题及各部门沟通衔接。,37.5,,全国软通,30.666666666666664,,,,
09/02-09/08,,业务部Tina,结算项目跟进整理洽商及结算进度、项目进场资料协助处理、上海项目现场配合,28.0,,全国软通,41.07142857142857,,,,
09/02-09/08,,业务部Tina,小维修跟进安排施工等,13.0,,全国软通,88.46153846153845,,,,
09/02-09/08,,业务部Tina,协调 汇总 输出竣工图及洽商图 1南京雨花区怡化大厦B座4层10单元MAG华为慧通商旅业务蓝区新建项目 2武汉东湖高新区未来科技城C2栋10层MAG场地电路及监控系统改造项目 r2(1),6.0,,全国软通,191.66666666666669,,,,
09/02-09/08,,业务部Tina,给家具供应商请款,6.0,,全国软通,191.66666666666669,,,,
09/02-09/08,,业务部Tina,协助修改文件,6.0,,全国软通,191.66666666666669,,,,
09/02-09/08,,业务部Tina,,27.0,,全国软通,42.5925925925926,,,,
09/02-09/08,,业务部Tina,西安项目远程管理，,70.0,,全国软通,16.428571428571427,,,,
09/02-09/08,,业务部Tina,上海软通 成都软通 杭州软通 武汉软通项目管理,45.0,,全国软通,25.555555555555557,,,,
09/09-09/15,,业务部Tina,1、竣工图纸输出（武汉、杭州）；,4.0,,全国软通,287.5,,,,
09/09-09/15,,业务部Tina,结算项目跟进整理洽商及结算进度、项目进场资料协助处理、上海项目现场配合隐蔽验收,29.0,,全国软通,39.6551724137931,,,,
09/09-09/15,,业务部Tina,小维修跟进安排施工等,13.0,,全国软通,88.46153846153845,,,,
09/09-09/15,,业务部Tina,参加项目会议，成都及大连,5.0,,全国软通,230.0,,,,
09/09-09/15,,业务部Tina,制作及整理竣工图-北京室外连廊项目/北京1层ICP空调系统升级项目,8.0,,全国软通,143.75,,,,
09/09-09/15,,业务部Tina,协调家具及运输安装，协调输出报价单--北京-朝阳区-金尚6层场地会议室维修需求,8.0,,全国软通,143.75,,,,
09/09-09/15,,业务部Tina,协助输出施工文件,2.0,,全国软通,575.0,,,,
09/09-09/15,,业务部Tina,处理项目邮件；跟进项目进度梳理流程；签署项目合同；解决客户、审计相关项目问题及各部门沟通衔接。,48.0,,全国软通,23.958333333333336,,,,
09/09-09/15,,业务部Tina,,6.0,,全国软通,191.66666666666669,,,,
09/09-09/15,,业务部Tina,西安、深圳、广州、济南项目远程管理,60.0,,全国软通,19.166666666666668,,,,
09/09-09/15,2. 设计阶段,预算部,概算阶段（北京-朝阳区-金尚6层场地会议室维修需求,4.0,,全国软通,68.75,,,,
09/16-09/22,,业务部Tina,1、平面方案输出（天津、东莞）；2、竣工图纸输出（北京、西安、长沙、东莞）,12.0,,全国软通,95.83333333333334,,,,
09/16-09/22,,业务部Tina,结算项目跟进整理洽商及结算进度、项目进场资料协助处理、上海项目现场配合隐蔽验收,20.0,,全国软通,57.49999999999999,,,,
09/16-09/22,,业务部Tina,小维修跟进安排施工报价等,4.0,,全国软通,287.5,,,,
09/16-09/22,,业务部Tina,济南项目现场管理、广州项目办理进场、深圳项目远程管理,50.0,,全国软通,23.0,,,,
09/16-09/22,,业务部Tina,天津及大连项目出家具概算报价单,6.0,,全国软通,191.66666666666669,,,,
09/16-09/22,,业务部Tina,处理项目邮件；跟进项目进度梳理流程；签署项目合同；解决客户、审计相关项目问题及各部门沟通衔接。,25.0,,全国软通,46.0,,,,
09/16-09/22,,预算部,ISS24281WX-XA09西安环普A2栋7F荣耀ODC场地增加工位,1.5,,全国软通,183.3333333333333,,,,
09/16-09/22,,预算部,ISS24282WX-XA09西安环普E1栋2楼党群服务中心安装电视,1.5,,全国软通,183.3333333333333,,,,
09/16-09/22,,预算部,ISS24283WX-WH09武汉花山C15栋6F人脸识别摄像头市电改U电及B区增加强电点位,1.5,,全国软通,183.3333333333333,,,,
09/23-09/29,,机电部,沟通改造方案,1.0,,全国软通,100.0,,,,
09/23-09/29,,业务部Tina,维修改造,5.0,,全国软通,230.0,,,,
09/23-09/29,,业务部Tina,1、现场勘察（郑州）；2、平面方案输出（郑州、广州、东莞）；3、施工图纸输出及调整（成都、济南、深圳）,41.0,,全国软通,28.04878048780488,,,,
09/23-09/29,,业务部Tina,北京机器人项目家具验收，输出项目文件，给供应商申请家具款,5.0,,全国软通,230.0,,,,
09/23-09/29,,业务部Tina,结算项目跟进整理洽商及结算进度、项目进场资料协助处理、上海项目现场配合隐蔽验收,55.5,,全国软通,20.72072072072072,,,,
09/23-09/29,,业务部Tina,小维修跟进安排施工等,10.0,,全国软通,115.0,,,,
09/23-09/29,,业务部Tina,处理项目邮件；跟进项目进度梳理流程；签署项目合同，跟进项目结算；解决客户、审计相关项目问题及各部门沟通衔接。,41.0,,全国软通,28.04878048780488,,,,
09/23-09/29,,业务部Tina,西安项目远程管理，及项目办理进场,60.0,,全国软通,19.166666666666668,,,,
09/23-09/29,,业务部Tina,,7.0,,全国软通,164.28571428571428,,,,
09/23-09/29,,预算部,ISS24287WX-HF09合肥金融港A7栋202室阿里场地增加考勤机安装-维修报价,1.5,,全国软通,183.3333333333333,,,,
07/29-08/04,,业务部Tina,1、平面方案测试,10.0,,武汉软通,90.0,,,,
07/29-08/04,,业务部Tina,武汉未来科技城F3栋3-13层对接物业新做桥架及利旧桥架位置及施工方案整改,9.0,,武汉软通,100.0,,,,
07/29-08/04,,业务部Tina,武汉未来科技城对接客户旧门禁设备拆除点位，所有场地监控存储情况及密码查看,18.0,,武汉软通,50.0,,,,
07/29-08/04,,业务部Tina,武汉欧莱雅场地月度签单及场地周检维修，去市场采购地弹簧,9.0,,武汉软通,100.0,,,,
07/29-08/04,,业务部Tina,武汉未来科技城F3栋3层开放区玻璃门地弹簧更换，整改资料打印,9.0,,武汉软通,100.0,,,,
07/29-08/04,,业务部Tina,项目施工管理,6.0,,武汉软通,150.0,,,,
08/05-08/11,,机电部,意见调整,3.0,,武汉软通,100.0,,,,
08/05-08/11,,业务部Tina,武汉欧莱雅场地周检及维修,9.0,,武汉软通,100.0,,,,
08/05-08/11,,业务部Tina,1、与现场对接现场情况；,25.0,,武汉软通,36.0,,,,
08/05-08/11,,业务部Tina,会签单找甲方签字；报备资料找甲方盖章，邮寄空调材料资料；会签单！,9.0,,武汉软通,100.0,,,,
08/05-08/11,,业务部Tina,软通未来科技城B2栋看场地；对接设计出图,13.0,,武汉软通,69.23076923076923,,,,
08/05-08/11,,业务部Tina,当代梦工厂5号楼10层维修空调电源,2.0,,武汉软通,450.0,,,,
08/05-08/11,,业务部Tina,武汉未来科技城B2栋对接物业强电增容；新增空调位置等情况,6.0,,武汉软通,150.0,,,,
08/05-08/11,,业务部Tina,武汉未来科技城C2栋10层增容电缆对接设计出图核实现场路由；拍照片,5.0,,武汉软通,180.0,,,,
08/12-08/18,,业务部Tina,对接设计出C2栋10层审计图；找物业要原始图纸,9.0,,武汉软通,100.0,,,,
08/12-08/18,,业务部Tina,花山C15栋3层改造对接现场情况；未来科技城C2栋会议室加强弱电对接现场情况,9.0,,武汉软通,100.0,,,,
08/12-08/18,,业务部Tina,花山C15栋1层大屏故障维修,4.0,,武汉软通,225.0,,,,
08/12-08/18,,业务部Tina,对接软通新来物业，清理搬运未来城、花山场地现场施工剩余材料,14.0,,武汉软通,64.28571428571429,,,,
08/12-08/18,,业务部Tina,1、平面方案输出及调整；2、竣工图纸输出,28.0,,武汉软通,32.142857142857146,,,,
08/12-08/18,,业务部Tina,沟通并输出武汉光谷信息城软件新城2期C15栋3层 2版图纸,14.0,,武汉软通,64.28571428571429,,,,
08/19-08/25,,业务部Tina,竣工图纸调整,2.0,,武汉软通,450.0,,,,
08/19-08/25,,业务部Tina,武汉未来科技城F3栋6层C2栋10层监控维修跟进，,6.0,,武汉软通,150.0,,,,
08/19-08/25,,业务部Tina,输出 武汉东湖高新区光谷信息城软件新城2期C15栋3层MAG黄区改场地造项目平面方案,6.0,,武汉软通,150.0,,,,
08/19-08/25,,业务部Tina,武汉未来科技城F3栋3-13层对接园区验收门禁施工项目；C2栋10层找物业沟通退押金,9.0,,武汉软通,100.0,,,,
08/19-08/25,,业务部Tina,武汉花山C15栋4层机房七氟丙烷灭火器无压力查看；1层大屏更换主板测试；5层监控下电封存,9.0,,武汉软通,100.0,,,,
08/19-08/25,,业务部Tina,武汉未来科技城B2栋9层项目对接设计现场问题,9.0,,武汉软通,100.0,,,,
08/26-09/01,,业务部Tina,1、施工图纸输出,9.0,,武汉软通,100.0,,,,
08/26-09/01,,业务部Tina,武汉花山C15栋C23栋场地所有机房七氟丙烷灭火器检查,9.0,,武汉软通,100.0,,,,
08/26-09/01,,业务部Tina,武汉花山C15栋6层安全岗新增监控对接客户验收；C23栋10层监控鼠标故障检查,9.0,,武汉软通,100.0,,,,
08/26-09/01,,业务部Tina,武汉李桥对接新物业电工5层及13-14层电表位置及线路走向,4.0,,武汉软通,225.0,,,,
08/26-09/01,,业务部Tina,武汉未来科技城B2栋对接物业施工报备流程及资料；对接设计机房及工位弱电点位情况,9.0,,武汉软通,100.0,,,,
09/02-09/08,,业务部Tina,武汉花山所有场地消防灭火器维修跟进，花山C15栋6层摄像头移位跟进,12.0,,武汉软通,75.0,,,,
09/02-09/08,,业务部Tina,1、施工图纸调整；,4.0,,武汉软通,225.0,,,,
09/09-09/15,,业务部Tina,武汉当代梦工厂5号楼10层采购及更换混水阀,4.0,,武汉软通,225.0,,,,
09/09-09/15,,业务部Tina,小维修跟进协调,6.0,,武汉软通,150.0,,,,
09/09-09/15,,业务部Tina,现场施工,10.0,,武汉软通,90.0,,,,
09/16-09/22,,业务部Tina,小维修跟进协调,8.0,,武汉软通,112.5,,,,
09/16-09/22,,业务部Tina,现场施工,5.0,,武汉软通,180.0,,,,
07/29-08/04,,业务部Tina,1、平面方案输出,5.0,,西安软通,120.0,,,,
07/29-08/04,,业务部Tina,平面图及施工图及沟通现场情况 -- 西安高新区环普产业园A2幢7层MAG华为荣耀场地配线间机房空调维修改造项目,6.0,,西安软通,100.0,,,,
08/05-08/11,,业务部Tina,施工现场项目管理,10.0,,西安软通,60.0,,,,
08/05-08/11,,业务部Tina,协调并输出西安环普产业园E幢3层华为项目洽商图,6.0,,西安软通,100.0,,,,
08/12-08/18,,业务部Tina,施工图纸输出及调整,8.0,,西安软通,75.0,,,,
08/26-09/01,,业务部Tina,1、施工图纸调整；2、与客户开会对项目需求,5.0,,西安软通,120.0,,,,
08/26-09/01,,业务部Tina,修改洽商图及竣工图 西安高新区环普产业园E幢3层MAG华为终端交付件ODC场地缩减改GTS蓝区ODC场地项目,2.0,,西安软通,300.0,,,,
09/02-09/08,2. 设计阶段,业务部Tina,1、平面方案输出；,9.0,,西安软通,66.66666666666666,,,,
09/09-09/15,,业务部Tina,1、施工图纸输出；,12.0,,西安软通,50.0,,,,
09/16-09/22,,业务部Tina,1、施工图纸输出,8.0,,西安软通,75.0,,,,
09/23-09/29,,业务部Tina,1、施工图纸调整,5.0,,西安软通,120.0,,,,
07/29-08/04,,预算部,零星事项（5小时）,5.0,GS210031-BJ03,中源科技大厦医美项目,100.0,,,,
07/29-08/04,,预算部,竣工项目（4小时）,4.0,GS210084-SD08,上海SH歌尔微电子上海集贤中心113层设计施工项目,100.0,,,,
07/29-08/04,,预算部,1、华控与咨询对结算资料准备及华控空调分包结算争议项沟通（1小时）,4.5,GS220034-BJ04,华控展示中心项目,150.0,,,,
08/05-08/11,,IT部,机房改造和客户会议,2.0,GS220034-BJ04,华控展示中心项目,100.0,,,,
08/05-08/11,,采购部,"售后维修,结算阶段",0.5,GS220034-BJ04,华控展示中心项目,150.0,,,,
08/12-08/18,,采购部,售后维修,2.0,GS220034-BJ04,华控展示中心项目,37.5,,,,
08/12-08/18,,机电部,水暖电提量图纸绘制,9.0,GS220034-BJ04,华控展示中心项目,61.11111111111112,,,,
08/12-08/18,,预算部,竣工结算阶段（4h),4.0,GS220034-BJ04,华控展示中心项目,168.75,,,,
08/19-08/25,,采购部,售后维修,1.0,GS220034-BJ04,华控展示中心项目,75.0,,,,
08/19-08/25,,内审部,完成空调劳务阶段审核,5.0,GS220034-BJ04,华控展示中心项目,80.0,,,,
08/19-08/25,,预算部,竣工结算阶段,11.0,GS220034-BJ04,华控展示中心项目,61.36363636363637,,,,
08/26-09/01,,采购部,售后维修,0.5,GS220034-BJ04,华控展示中心项目,150.0,,,,
08/26-09/01,,预算部,1.劳务结算（8小时）；,11.5,GS220034-BJ04,华控展示中心项目,58.69565217391305,,,,
09/02-09/08,5. 售后阶段,IT部,华控飞机模拟仓设备调试,2.0,GS220034-BJ04,华控展示中心项目,100.0,,,,
09/02-09/08,,内审部,完成木作劳务结算,3.0,GS220034-BJ04,华控展示中心项目,133.33333333333331,,,,
09/02-09/08,4. 竣工阶段,预算部,竣工结算阶段,1.5,GS220034-BJ04,华控展示中心项目,450.0,,,,
09/09-09/15,5. 售后阶段,IT部,华控咨询UPS事宜。华控售后。华控播控失灵问题与厂家沟通，寻求解决方案。,3.0,GS220034-BJ04,华控展示中心项目,66.66666666666666,,,,
09/09-09/15,4. 竣工阶段,预算部,项目已完工结算阶段1、与甲方咨询及公司劳务对结算，出变更报价,11.0,GS220034-BJ04,华控展示中心项目,61.36363636363637,,,,
09/16-09/22,4. 竣工阶段,预算部,项目已完工结算阶段1、与咨询沟通结算事宜，达成一致后按照甲方要求模板整理项目整体结算费用,9.0,GS220034-BJ04,华控展示中心项目,75.0,,,,
09/23-09/29,2. 设计阶段,机电部,厨房电气改造方案,2.0,GS220034-BJ04,华控展示中心项目,275.0,,,,
09/23-09/29,4. 竣工阶段,预算部,1.去甲方平安中心大厦对结算2小时,2.0,GS220034-BJ04,华控展示中心项目,337.5,,,,
07/29-08/04,,预算部,劳务结算审核（0.5小时）,0.5,GS220060-SD08,丹拿汽车实验室,650.0,,,,
08/05-08/11,,内审部,完成劳务报价审核,2.0,GS220060-SD08,丹拿汽车实验室,100.0,,,,
08/05-08/11,,预算部,竣工结算阶段（9h),9.0,GS220060-SD08,丹拿汽车实验室,36.11111111111111,,,,
08/12-08/18,,预算部,竣工结算阶段（4h),4.0,GS220060-SD08,丹拿汽车实验室,81.25,,,,
08/19-08/25,,预算部,竣工结算阶段,2.5,GS220060-SD08,丹拿汽车实验室,130.0,,,,
